"Name.i"	"Name.j"	"Source_patch"	"Target_patch"	"Sex.i"	"Sex.j"	"Fij"	"Management"	"Roads"	"Resistance_based_distance"	"Euclidean_distance"	"Landscape_resistance"	"Landscape_connectivity"
"SF16"	"UGLT166"	4	7	"F"	"F"	-0.041877	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT167"	4	7	"F"	"M"	-0.080149	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT168"	4	7	"F"	"M"	-0.121441	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT169"	4	7	"F"	"F"	-0.208179	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT170"	4	7	"F"	"F"	-0.036654	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT171"	4	7	"F"	"F"	-0.056277	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT172"	4	7	"F"	"M"	-0.122948	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT173"	4	7	"F"	"M"	-0.032587	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT174"	4	7	"F"	"M"	-0.106093	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT175"	4	7	"F"	"F"	-0.035711	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT177"	4	7	"F"	"F"	-0.199898	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT178"	4	7	"F"	"M"	-0.191857	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"UGLT179"	4	7	"F"	"M"	-0.190468	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF16"	"VC1"	4	10	"F"	"M"	0.160146	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF16"	"VC10"	4	3	"F"	"M"	0.080939	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC11"	4	3	"F"	"M"	0.216283	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC14"	4	3	"F"	"F"	-0.099468	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC15"	4	3	"F"	"M"	0.123239	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC16"	4	3	"F"	"F"	0.010103	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC17"	4	3	"F"	"M"	0.118453	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC18"	4	3	"F"	"M"	0.224315	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC19"	4	3	"F"	"M"	0.308678	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC2"	4	3	"F"	"F"	0.114556	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC21"	4	10	"F"	"M"	0.227627	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF16"	"VC22"	4	10	"F"	"M"	0.229183	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF16"	"VC24"	4	3	"F"	"F"	0.042936	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC3"	4	3	"F"	"F"	0.034844	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC4"	4	10	"F"	"F"	-0.007989	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF16"	"VC5"	4	10	"F"	"M"	0.211467	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF16"	"VC6"	4	3	"F"	"F"	0.019498	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC7"	4	3	"F"	"M"	0.18146	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC8"	4	3	"F"	"M"	-0.006509	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC9"	4	3	"F"	"M"	0.268031	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC14i"	4	3	"F"	"M"	-0.028095	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF16"	"VC16i"	4	3	"F"	"F"	-0.061001	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"SF19"	402	402	"M"	"F"	0.234163	"22"	"0"	0	0	0	0
"SF18"	"SF21"	402	400	"M"	"F"	0.130659	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF18"	"SF22"	402	400	"M"	"M"	-0.125734	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF18"	"SF23"	402	400	"M"	"F"	-0.100865	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF18"	"SF24"	402	400	"M"	"M"	0.142507	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF18"	"SF7"	402	402	"M"	"F"	-0.006191	"22"	"0"	0	0	0	0
"SF18"	"SF8"	402	402	"M"	"M"	0.160777	"22"	"0"	0	0	0	0
"SF18"	"SGLT13"	403	605	"M"	"F"	-0.003791	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT14"	403	605	"M"	"F"	0.29286	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT15"	403	605	"M"	"F"	0.25475	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT16"	403	605	"M"	"M"	0.321671	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT17"	403	605	"M"	"M"	0.368225	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT18"	403	605	"M"	"F"	0.289446	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT19"	403	605	"M"	"M"	0.343581	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF18"	"SGLT20"	403	604	"M"	"F"	0.341119	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT21"	403	604	"M"	"F"	-0.022216	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT22"	403	604	"M"	"F"	0.068352	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT23"	403	604	"M"	"F"	-0.100386	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT24"	403	604	"M"	"F"	-0.130855	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT25"	403	604	"M"	"F"	-0.031336	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT26"	403	604	"M"	"M"	-0.161063	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF18"	"SGLT27"	403	603	"M"	"M"	-0.100192	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF18"	"SGLT28"	403	603	"M"	"F"	0.02293	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF18"	"SGLT34"	403	603	"M"	"M"	0.12612	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF18"	"SGLT35"	403	603	"M"	"M"	0.094267	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF18"	"UGLT130"	4	7	"M"	"M"	0.017	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT131"	4	7	"M"	"M"	-0.052414	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT132"	4	5	"M"	"F"	-0.104738	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF18"	"UGLT133"	4	5	"M"	"M"	-0.162225	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF18"	"UGLT134"	4	5	"M"	"F"	-0.120178	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF18"	"UGLT135"	4	7	"M"	"M"	-0.062596	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT136"	4	7	"M"	"F"	-0.083556	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT137"	4	7	"M"	"F"	-0.150205	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT138"	4	7	"M"	"M"	-0.101962	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT139"	4	7	"M"	"M"	-0.126784	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT140"	4	7	"M"	"M"	-0.029221	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT141"	4	7	"M"	"F"	-0.093062	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT142"	4	7	"M"	"M"	0.012141	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT143"	4	7	"M"	"F"	0.055893	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT144"	4	7	"M"	"F"	-0.066404	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT145"	4	7	"M"	"F"	-0.137047	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT146"	4	7	"M"	"M"	-0.0184	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT147"	4	7	"M"	"M"	-0.017866	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT148"	4	7	"M"	"M"	-0.068587	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT149"	4	7	"M"	"M"	-0.065081	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT150"	4	7	"M"	"F"	-0.135585	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT151"	4	5	"M"	"M"	-0.016818	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF18"	"UGLT152"	4	7	"M"	"M"	-0.182346	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT153"	4	7	"M"	"F"	-0.040826	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT154"	4	5	"M"	"F"	-0.195246	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF18"	"UGLT155"	4	7	"M"	"F"	-0.184953	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT156"	4	7	"M"	"M"	-0.061154	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT157"	4	7	"M"	"M"	-0.08443	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT158"	4	7	"M"	"M"	-0.01461	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT159"	4	7	"M"	"M"	-0.047982	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT160"	4	7	"M"	"F"	-0.018212	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT161"	4	7	"M"	"M"	-0.118445	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT162"	4	7	"M"	"F"	-0.088121	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT163"	4	7	"M"	"M"	-0.061984	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT164"	4	7	"M"	"F"	-0.071407	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT165"	4	7	"M"	"M"	-0.200721	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT166"	4	7	"M"	"F"	-0.127988	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT167"	4	7	"M"	"M"	-0.188388	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT168"	4	7	"M"	"M"	-0.080593	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT169"	4	7	"M"	"F"	-0.079234	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT170"	4	7	"M"	"F"	-0.052074	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT171"	4	7	"M"	"F"	0.02387	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT172"	4	7	"M"	"M"	0.011817	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT173"	4	7	"M"	"M"	-0.048643	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT174"	4	7	"M"	"M"	-0.120971	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT175"	4	7	"M"	"F"	-0.012783	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT177"	4	7	"M"	"F"	-0.115492	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT178"	4	7	"M"	"M"	-0.04958	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"UGLT179"	4	7	"M"	"M"	0.044154	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF18"	"VC1"	4	10	"M"	"M"	-0.134919	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF18"	"VC10"	4	3	"M"	"M"	-0.003928	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC11"	4	3	"M"	"M"	0.144392	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC14"	4	3	"M"	"F"	0.329088	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC15"	4	3	"M"	"M"	0.056648	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC16"	4	3	"M"	"F"	-0.063698	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC17"	4	3	"M"	"M"	0.044681	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC18"	4	3	"M"	"M"	-0.0241	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC19"	4	3	"M"	"M"	-0.026394	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC2"	4	3	"M"	"F"	0.109371	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC21"	4	10	"M"	"M"	-0.009682	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF18"	"VC22"	4	10	"M"	"M"	0.086138	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF18"	"VC24"	4	3	"M"	"F"	-0.212194	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC3"	4	3	"M"	"F"	-0.099343	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC4"	4	10	"M"	"F"	-0.20331	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF18"	"VC5"	4	10	"M"	"M"	0.010123	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF18"	"VC6"	4	3	"M"	"F"	-0.241142	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC7"	4	3	"M"	"M"	0.0481	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC8"	4	3	"M"	"M"	-0.025722	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC9"	4	3	"M"	"M"	0.012634	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC14i"	4	3	"M"	"M"	-0.03798	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF18"	"VC16i"	4	3	"M"	"F"	-0.190207	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"SF21"	402	400	"F"	"F"	0.083336	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF19"	"SF22"	402	400	"F"	"M"	-0.127216	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF19"	"SF23"	402	400	"F"	"F"	0.042123	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF19"	"SF24"	402	400	"F"	"M"	0.121971	"22"	"0"	2290.3	1183.64901892411	317.96	3.72263498214903
"SF19"	"SF7"	402	402	"F"	"F"	0.352314	"22"	"0"	0	0	0	0
"SF19"	"SF8"	402	402	"F"	"M"	0.098937	"22"	"0"	0	0	0	0
"SF19"	"SGLT13"	403	605	"F"	"F"	-0.053254	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT14"	403	605	"F"	"F"	0.119586	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT15"	403	605	"F"	"F"	0.062871	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT16"	403	605	"F"	"M"	0.060694	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT17"	403	605	"F"	"M"	0.05297	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT18"	403	605	"F"	"F"	-0.011648	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT19"	403	605	"F"	"M"	0.053243	"12"	"0"	31045.3	23243.635688076	315.75	73.6140481015867
"SF19"	"SGLT20"	403	604	"F"	"F"	0.130503	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT21"	403	604	"F"	"F"	-0.112746	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT22"	403	604	"F"	"F"	-0.142054	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT23"	403	604	"F"	"F"	-0.08427	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT24"	403	604	"F"	"F"	-0.149851	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT25"	403	604	"F"	"F"	-0.096378	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT26"	403	604	"F"	"M"	-0.025127	"12"	"0"	29896.4	22136.2626701076	305.58	72.4401553442883
"SF19"	"SGLT27"	403	603	"F"	"M"	-0.190849	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF19"	"SGLT28"	403	603	"F"	"F"	-0.169874	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF19"	"SGLT34"	403	603	"F"	"M"	-0.195801	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF19"	"SGLT35"	403	603	"F"	"M"	-0.108729	"12"	"0"	26660.6	20619.854509671	272.75	75.5998332160257
"SF19"	"UGLT130"	4	7	"F"	"M"	-0.120361	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT131"	4	7	"F"	"M"	-0.20318	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT132"	4	5	"F"	"F"	0.051893	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF19"	"UGLT133"	4	5	"F"	"M"	-0.098905	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF19"	"UGLT134"	4	5	"F"	"F"	-0.170482	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF19"	"UGLT135"	4	7	"F"	"M"	-0.003488	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT136"	4	7	"F"	"F"	-0.238512	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT137"	4	7	"F"	"F"	-0.238871	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT138"	4	7	"F"	"M"	-0.255879	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT139"	4	7	"F"	"M"	-0.274683	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT140"	4	7	"F"	"M"	-0.157357	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT141"	4	7	"F"	"F"	-0.17726	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT142"	4	7	"F"	"M"	-0.129312	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT143"	4	7	"F"	"F"	-0.006529	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT144"	4	7	"F"	"F"	-0.153278	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT145"	4	7	"F"	"F"	-0.054619	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT146"	4	7	"F"	"M"	-0.159682	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT147"	4	7	"F"	"M"	-0.166536	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT148"	4	7	"F"	"M"	-0.073769	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT149"	4	7	"F"	"M"	-0.008435	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT150"	4	7	"F"	"F"	-0.173645	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT151"	4	5	"F"	"M"	-0.163064	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF19"	"UGLT152"	4	7	"F"	"M"	-0.251293	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT153"	4	7	"F"	"F"	-0.189584	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT154"	4	5	"F"	"F"	-0.232211	"23"	"1"	39471.3	30774.7562947296	474.09	64.9133208773221
"SF19"	"UGLT155"	4	7	"F"	"F"	-0.157955	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT156"	4	7	"F"	"M"	-0.246592	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT157"	4	7	"F"	"M"	-0.0592	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT158"	4	7	"F"	"M"	-0.203485	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT159"	4	7	"F"	"M"	-0.160265	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT160"	4	7	"F"	"F"	-0.167682	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT161"	4	7	"F"	"M"	-0.233115	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT162"	4	7	"F"	"F"	-0.22932	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT163"	4	7	"F"	"M"	-0.076341	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT164"	4	7	"F"	"F"	-0.188642	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT165"	4	7	"F"	"M"	-0.222284	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT166"	4	7	"F"	"F"	-0.156929	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT167"	4	7	"F"	"M"	-0.256726	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT168"	4	7	"F"	"M"	-0.119807	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT169"	4	7	"F"	"F"	-0.198908	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT170"	4	7	"F"	"F"	0.01844	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT171"	4	7	"F"	"F"	-0.226324	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT172"	4	7	"F"	"M"	-0.121299	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT173"	4	7	"F"	"M"	-0.176482	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT174"	4	7	"F"	"M"	-0.14978	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT175"	4	7	"F"	"F"	-0.115629	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT177"	4	7	"F"	"F"	-0.261434	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT178"	4	7	"F"	"M"	-0.309373	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"UGLT179"	4	7	"F"	"M"	-0.12166	"23"	"1"	39374.9	30700.5557767282	449.06	68.3662668167466
"SF19"	"VC1"	4	10	"F"	"M"	0.077486	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF19"	"VC10"	4	3	"F"	"M"	0.183639	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC11"	4	3	"F"	"M"	0.362975	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC14"	4	3	"F"	"F"	0.187856	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC15"	4	3	"F"	"M"	0.305274	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC16"	4	3	"F"	"F"	0.047195	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC17"	4	3	"F"	"M"	0.174357	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC18"	4	3	"F"	"M"	0.240667	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC19"	4	3	"F"	"M"	0.389385	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC2"	4	3	"F"	"F"	0.217099	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC21"	4	10	"F"	"M"	0.17456	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF19"	"VC22"	4	10	"F"	"M"	0.033005	"22"	"0"	9600.1	6292.35250125102	332.07	18.9488737352095
"SF19"	"VC24"	4	3	"F"	"F"	0.223485	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
"SF19"	"VC3"	4	3	"F"	"F"	0.138004	"22"	"0"	8386.4	6245.15812449933	263.77	23.6765292660247
