"Locus"	"Allele"	"Frequency_recent"	"x_recent"	"y_recent"	"Frequency_historic"	"x_historic"	"y_historic"	"Euclidean_distance"	"Resistance_based_distance"	"Landscape_resistance"
"Lchu6 "	195	0.167	-3835526.43175286	10725638.5783946	0.667	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu6 "	195	0.333	-3835251.78597857	10727696.8132448	0.4	-3834954.83138545	10726260.0436148	1467.13632631684	2495.1	313.51
"Lchu6 "	195	0.25	-3836472.47647905	10726779.8112263	0.5	-3837136.55322491	10725944.4555681	1067.15369090228	1183.3	249.81
"Lchu6 "	195	0.667	-3835526.43175286	10725638.5783946	0.667	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu6 "	195	0.167	-3837092.19493726	10741953.0389327	0.8	-3845105.93131116	10745187.5234867	8641.86675435336	16744.8	282.12
"Lchu6 "	197	0.071	-3848812.68503423	10745487.219727	0.143	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Lchu6 "	197	0.125	-3849038.62221455	10749887.0697689	0.2	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Lchu6 "	197	0.083	-3838237.33456959	10743235.3186302	0.75	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Lchu6 "	197	0.3	-3814809.19283505	10787454.7675737	0.625	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Lchu6 "	197	0.25	-3814085.76421928	10787968.3199448	0.625	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu6 "	197	0.267	-3815495.03350466	10786313.3002829	0.625	-3814809.19283505	10787454.7675737	1331.66249478054	736.7	91.86
"Lchu6 "	197	0.3	-3814085.76421928	10787968.3199448	0.625	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu6 "	197	0.667	-3833855.99332499	10743061.3390386	0.75	-3833855.99332499	10743061.3390386	0	NA	NA
"Lchu6 "	197	0.875	-3832993.68094611	10741619.8181885	0.75	-3833855.99332499	10743061.3390386	1679.75146971649	2397	376.75
"Lchu6 "	197	1	-3830707.82318852	10748056.3712499	0.75	-3833855.99332499	10743061.3390386	5904.34772011088	6671.3	298.21
"Lchu6 "	197	0.5	-3831382.3291709	10761621.4744814	0.5	-3830730.82009379	10761761.5920122	666.406032383429	1526.4	272.35
"Lchu6 "	197	0.417	-3830807.19829394	10761465.0344789	0.5	-3830730.82009379	10761761.5920122	306.235203722777	847.3	226.8
"Lchu6 "	197	0.25	-3832136.75534032	10760691.8798628	0.5	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"Lchu6 "	197	0.75	-3831937.84248834	10755283.7805037	0.667	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Lchu6 "	197	0.917	-3832877.64520233	10756133.923938	0.5	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"Lchu6 "	197	0.667	-3831327.27853097	10755077.3255354	0.667	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Lchu6 "	197	0.5	-3832571.68254384	10756718.2730217	0.5	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"Lchu6 "	197	0.5	-3836000.08230449	10726663.9935081	0.833	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"Lchu6 "	197	0.5	-3834954.83138545	10726260.0436148	0.6	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"Lchu6 "	197	0.5	-3837136.55322491	10725944.4555681	0.5	-3837136.55322491	10725944.4555681	0	2845.2	310.53
"Lchu6 "	197	0.75	-3837180.12677243	10725471.1783281	0.5	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Lchu6 "	197	0.25	-3835943.12387789	10727185.94153	0.833	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Lchu6 "	197	0.5	-3836836.95539439	10725661.5737201	0.5	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"Lchu6 "	197	0.75	-3837180.12677243	10725471.1783281	0.5	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Lchu6 "	197	0.667	-3835526.43175286	10725638.5783946	0.333	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu6 "	197	1	-3836745.63268835	10725400.5887332	0.5	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"Lchu6 "	197	0.5	-3835251.78597857	10727696.8132448	0.833	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Lchu6 "	197	0.75	-3836472.47647905	10726779.8112263	0.833	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Lchu6 "	197	0.333	-3835526.43175286	10725638.5783946	0.333	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu6 "	197	0.75	-3835943.12387789	10727185.94153	0.833	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Lchu6 "	197	1	-3834929.02189673	10728357.9458695	0.833	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"Lchu6 "	197	0.667	-3837092.19493726	10741953.0389327	0.75	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Lchu6 "	199	0.5	-3813163.86437249	10786407.7220874	0.7	-3813163.86437249	10786407.7220874	0	NA	NA
"Lchu6 "	199	0.1	-3815584.56216887	10786021.2221798	0.4	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu6 "	199	0.375	-3814085.76421928	10787968.3199448	0.063	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu6 "	199	0.2	-3814085.76421928	10787968.3199448	0.063	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu6 "	199	0.167	-3833855.99332499	10743061.3390386	0.167	-3836000.08230449	10726663.9935081	16536.930126236	33965.5	122.87
"Lchu6 "	199	0.5	-3836000.08230449	10726663.9935081	0.167	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"Lchu6 "	199	0.25	-3837136.55322491	10725944.4555681	0.167	-3836000.08230449	10726663.9935081	1345.10259832124	1343.5	221.14
"Lchu6 "	199	0.333	-3836836.95539439	10725661.5737201	0.167	-3836000.08230449	10726663.9935081	1305.83383322423	1366.25	270.54
"Lchu6 "	199	0.5	-3837092.19493726	10741953.0389327	0.167	-3836000.08230449	10726663.9935081	15328.001174321	29092.6	116.9
"P5BE6 "	123	0.357	-3848812.68503423	10745487.219727	0.2	-3845105.93131116	10745187.5234867	3718.84941883742	3711.6	371.7
"P5BE6 "	123	0.375	-3849038.62221455	10749887.0697689	0.2	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"P5BE6 "	123	0.167	-3838237.33456959	10743235.3186302	0.125	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"P5BE6 "	123	0.25	-3833855.99332499	10743061.3390386	0.125	-3833855.99332499	10743061.3390386	0	NA	NA
"P5BE6 "	123	0.125	-3830807.19829394	10761465.0344789	0.125	-3833855.99332499	10743061.3390386	18654.5210873919	48993.4	653.82
"P5BE6 "	123	0.125	-3832136.75534032	10760691.8798628	0.125	-3833855.99332499	10743061.3390386	17714.1680301367	48993.4	653.82
"P5BE6 "	123	0.5	-3834954.83138545	10726260.0436148	0.5	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"P5BE6 "	123	0.25	-3837136.55322491	10725944.4555681	0.25	-3836000.08230449	10726663.9935081	1345.10259832124	1343.5	221.14
"P5BE6 "	123	0.25	-3837180.12677243	10725471.1783281	0.25	-3836000.08230449	10726663.9935081	1677.8894480874	1873.4	313.955
"P5BE6 "	123	0.5	-3835943.12387789	10727185.94153	0.25	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"P5BE6 "	123	0.25	-3837180.12677243	10725471.1783281	0.25	-3836000.08230449	10726663.9935081	1677.8894480874	1873.4	313.955
"P5BE6 "	123	0.167	-3835526.43175286	10725638.5783946	0.5	-3834954.83138545	10726260.0436148	844.361297070435	1155.8	252.83
"P5BE6 "	123	0.333	-3835251.78597857	10727696.8132448	0.25	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"P5BE6 "	123	0.167	-3835526.43175286	10725638.5783946	0.5	-3834954.83138545	10726260.0436148	844.361297070435	1155.8	252.83
"P5BE6 "	123	0.25	-3834929.02189673	10728357.9458695	0.25	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"P5BE6 "	129	0.083	-3838237.33456959	10743235.3186302	0.083	-3831937.84248834	10755283.7805037	13595.9197555744	16554.1	348.63
"P5BE6 "	129	0.3	-3813163.86437249	10786407.7220874	0.167	-3815584.56216887	10786021.2221798	2451.35880686073	5322.1	768.72
"P5BE6 "	129	0.267	-3815495.03350466	10786313.3002829	0.167	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"P5BE6 "	129	0.188	-3831937.84248834	10755283.7805037	0.083	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"P5BE6 "	129	0.75	-3836000.08230449	10726663.9935081	0.25	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"P5BE6 "	129	0.75	-3837136.55322491	10725944.4555681	0.25	-3837136.55322491	10725944.4555681	0	2845.2	310.53
"P5BE6 "	129	0.5	-3836472.47647905	10726779.8112263	0.25	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"P5BE6 "	129	0.5	-3834929.02189673	10728357.9458695	0.25	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"P5BE6 "	129	0.167	-3837092.19493726	10741953.0389327	0.083	-3831937.84248834	10755283.7805037	14292.5162235358	16214.9	349.65
"P5BE6 "	129	0.5	-3837092.19493726	10741953.0389327	0.083	-3831937.84248834	10755283.7805037	14292.5162235358	16214.9	349.65
"P5BE6 "	131	0.25	-3832136.75534032	10760691.8798628	0.25	-3832097.11584667	10761638.2675796	947.217504064122	1487.7	307.09
"P5BE6 "	133	0.357	-3848812.68503423	10745487.219727	0.357	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"P5BE6 "	133	0.429	-3848205.93586398	10746463.4673618	0.6	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"P5BE6 "	133	0.375	-3849038.62221455	10749887.0697689	0.6	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"P5BE6 "	133	0.5	-3838237.33456959	10743235.3186302	0.875	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"P5BE6 "	133	0.7	-3813163.86437249	10786407.7220874	0.6	-3813163.86437249	10786407.7220874	0	NA	NA
"P5BE6 "	133	0.2	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"P5BE6 "	133	0.3	-3814809.19283505	10787454.7675737	0.667	-3815584.56216887	10786021.2221798	1629.80060130104	2057.6	280.66
"P5BE6 "	133	0.6	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"P5BE6 "	133	0.25	-3814085.76421928	10787968.3199448	0.6	-3813163.86437249	10786407.7220874	1812.55758529064	8025.4	217.2
"P5BE6 "	133	0.433	-3815495.03350466	10786313.3002829	0.667	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"P5BE6 "	133	0.5	-3814085.76421928	10787968.3199448	0.6	-3813163.86437249	10786407.7220874	1812.55758529064	8025.4	217.2
"P5BE6 "	133	0.75	-3833855.99332499	10743061.3390386	0.875	-3833855.99332499	10743061.3390386	0	NA	NA
"P5BE6 "	133	0.75	-3832993.68094611	10741619.8181885	0.875	-3833855.99332499	10743061.3390386	1679.75146971649	2397	376.75
"P5BE6 "	133	0.5	-3831382.3291709	10761621.4744814	1	-3832092.5295933	10761632.9792642	710.293601261855	0	0
"P5BE6 "	133	0.625	-3830807.19829394	10761465.0344789	1	-3832092.5295933	10761632.9792642	1296.25691897565	1342.5	188.2
"P5BE6 "	133	0.5	-3832136.75534032	10760691.8798628	1	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"P5BE6 "	133	0.813	-3831937.84248834	10755283.7805037	0.917	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"P5BE6 "	133	1	-3832877.64520233	10756133.923938	0.5	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"P5BE6 "	133	1	-3831327.27853097	10755077.3255354	0.917	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"P5BE6 "	133	0.833	-3832571.68254384	10756718.2730217	0.5	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"P5BE6 "	133	0.25	-3834954.83138545	10726260.0436148	0.833	-3835526.43175286	10725638.5783946	844.361297070435	1155.8	252.83
"P5BE6 "	133	0.5	-3837180.12677243	10725471.1783281	0.5	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"P5BE6 "	133	0.5	-3835943.12387789	10727185.94153	0.25	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"P5BE6 "	133	0.5	-3836836.95539439	10725661.5737201	0.5	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"P5BE6 "	133	0.5	-3835526.43175286	10725638.5783946	0.833	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"P5BE6 "	133	0.75	-3836745.63268835	10725400.5887332	0.5	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"P5BE6 "	133	0.667	-3835251.78597857	10727696.8132448	0.25	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"P5BE6 "	133	0.5	-3836472.47647905	10726779.8112263	0.25	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"P5BE6 "	133	0.5	-3835526.43175286	10725638.5783946	0.833	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"P5BE6 "	133	0.75	-3835943.12387789	10727185.94153	0.25	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"P5BE6 "	133	0.25	-3834929.02189673	10728357.9458695	0.25	-3836000.08230449	10726663.9935081	2004.15692998493	2385.2	302.8
"P5BE6 "	133	0.667	-3837092.19493726	10741953.0389327	0.875	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"P5BE6 "	133	0.5	-3837092.19493726	10741953.0389327	0.875	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"P5BE6 "	137	0.286	-3848812.68503423	10745487.219727	0.643	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"P5BE6 "	137	0.571	-3848205.93586398	10746463.4673618	0.2	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"P5BE6 "	137	0.25	-3849038.62221455	10749887.0697689	0.2	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"P5BE6 "	137	0.25	-3838237.33456959	10743235.3186302	0.2	-3845105.93131116	10745187.5234867	7140.63897700959	16039.3	237.81
"P5BE6 "	137	0.8	-3815584.56216887	10786021.2221798	0.167	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"P5BE6 "	137	0.7	-3814809.19283505	10787454.7675737	0.688	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"P5BE6 "	137	0.4	-3815584.56216887	10786021.2221798	0.167	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"P5BE6 "	137	0.75	-3814085.76421928	10787968.3199448	0.688	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"P5BE6 "	137	0.3	-3815495.03350466	10786313.3002829	0.167	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"P5BE6 "	137	0.5	-3814085.76421928	10787968.3199448	0.688	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"P5BE6 "	137	0.25	-3832993.68094611	10741619.8181885	0.2	-3845105.93131116	10745187.5234867	12626.7624512401	23350.6	365.64
"P5BE6 "	137	1	-3830707.82318852	10748056.3712499	0.125	-3832097.11584667	10761638.2675796	13652.7668258143	23795.2	108.23
"P5BE6 "	137	0.188	-3830807.19829394	10761465.0344789	0.125	-3832097.11584667	10761638.2675796	1301.4979830933	1342.5	188.2
"P5BE6 "	137	0.125	-3832136.75534032	10760691.8798628	0.125	-3832097.11584667	10761638.2675796	947.217504064122	1487.7	307.09
"P5BE6 "	137	0.167	-3832571.68254384	10756718.2730217	0.125	-3832097.11584667	10761638.2675796	4942.82914938589	8386.4	263.77
"P5BE6 "	137	0.25	-3836000.08230449	10726663.9935081	0.25	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"P5BE6 "	137	0.25	-3834954.83138545	10726260.0436148	0.5	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"P5BE6 "	137	0.25	-3837180.12677243	10725471.1783281	0.25	-3836000.08230449	10726663.9935081	1677.8894480874	1873.4	313.955
"P5BE6 "	137	0.5	-3836836.95539439	10725661.5737201	0.25	-3836000.08230449	10726663.9935081	1305.83383322423	1366.25	270.54
"P5BE6 "	137	0.75	-3837180.12677243	10725471.1783281	0.25	-3836000.08230449	10726663.9935081	1677.8894480874	1873.4	313.955
"P5BE6 "	137	0.333	-3835526.43175286	10725638.5783946	0.5	-3834954.83138545	10726260.0436148	844.361297070435	1155.8	252.83
"P5BE6 "	137	0.25	-3836745.63268835	10725400.5887332	0.25	-3836000.08230449	10726663.9935081	1466.9822766511	2053.3	301.53
"P5BE6 "	137	0.333	-3835526.43175286	10725638.5783946	0.5	-3834954.83138545	10726260.0436148	844.361297070435	1155.8	252.83
"P5BE6 "	137	0.25	-3835943.12387789	10727185.94153	0.25	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"P5BE6 "	137	0.167	-3837092.19493726	10741953.0389327	0.2	-3845105.93131116	10745187.5234867	8641.86675435336	16744.8	282.12
"P5BE6 "	139	0.5	-3831382.3291709	10761621.4744814	0.125	-3832097.11584667	10761638.2675796	714.983915899975	0	0
"P5BE6 "	139	0.063	-3830807.19829394	10761465.0344789	0.125	-3832097.11584667	10761638.2675796	1301.4979830933	1342.5	188.2
"Lchu4 "	392	0.167	-3838237.33456959	10743235.3186302	0.333	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Lchu4 "	392	0.5	-3831382.3291709	10761621.4744814	0.1	-3832097.11584667	10761638.2675796	714.983915899975	0	0
"Lchu4 "	392	0.438	-3830807.19829394	10761465.0344789	0.1	-3832097.11584667	10761638.2675796	1301.4979830933	1342.5	188.2
"Lchu4 "	392	0.5	-3831937.84248834	10755283.7805037	0.5	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Lchu4 "	392	0.417	-3832877.64520233	10756133.923938	0.75	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"Lchu4 "	392	0.1	-3831327.27853097	10755077.3255354	0.5	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Lchu4 "	392	0.75	-3832571.68254384	10756718.2730217	0.75	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"Lchu4 "	392	0.5	-3834954.83138545	10726260.0436148	0.25	-3834954.83138545	10726260.0436148	0	2495.1	313.51
"Lchu4 "	392	0.25	-3837180.12677243	10725471.1783281	0.25	-3834954.83138545	10726260.0436148	2360.98454039783	2820	333.68
"Lchu4 "	392	0.25	-3835943.12387789	10727185.94153	0.25	-3834954.83138545	10726260.0436148	1354.25588423579	3455	336.98
"Lchu4 "	392	0.25	-3837180.12677243	10725471.1783281	0.25	-3834954.83138545	10726260.0436148	2360.98454039783	2820	333.68
"Lchu4 "	392	0.167	-3835526.43175286	10725638.5783946	0.25	-3834954.83138545	10726260.0436148	844.361297070435	1155.8	252.83
"Lchu4 "	392	0.167	-3835526.43175286	10725638.5783946	0.25	-3834954.83138545	10726260.0436148	844.361297070435	1155.8	252.83
"Lchu4 "	392	0.333	-3837092.19493726	10741953.0389327	0.333	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
"Lchu4 "	396	0.2	-3848205.93586398	10746463.4673618	0.1	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"Lchu4 "	396	0.125	-3849038.62221455	10749887.0697689	0.1	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Lchu4 "	396	0.5	-3838237.33456959	10743235.3186302	0.1	-3845105.93131116	10745187.5234867	7140.63897700959	16039.3	237.81
"Lchu4 "	396	0.3	-3813163.86437249	10786407.7220874	1	-3813163.86437249	10786407.7220874	0	NA	NA
"Lchu4 "	396	0.4	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu4 "	396	0.5	-3814809.19283505	10787454.7675737	0.5	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Lchu4 "	396	0.5	-3815584.56216887	10786021.2221798	0.667	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu4 "	396	0.375	-3814085.76421928	10787968.3199448	0.5	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu4 "	396	0.033	-3815495.03350466	10786313.3002829	0.667	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Lchu4 "	396	0.3	-3814085.76421928	10787968.3199448	0.5	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu4 "	396	0.5	-3832993.68094611	10741619.8181885	0.1	-3845105.93131116	10745187.5234867	12626.7624512401	23350.6	365.64
"Lchu4 "	396	0.25	-3830707.82318852	10748056.3712499	0.333	-3831937.84248834	10755283.7805037	7331.3294837984	24974.9	109.6
"Lchu4 "	396	0.5	-3831382.3291709	10761621.4744814	0.5	-3832092.5295933	10761632.9792642	710.293601261855	0	0
"Lchu4 "	396	0.25	-3830807.19829394	10761465.0344789	0.5	-3832092.5295933	10761632.9792642	1296.25691897565	1342.5	188.2
"Lchu4 "	396	0.25	-3832136.75534032	10760691.8798628	0.5	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"Lchu4 "	396	0.375	-3831937.84248834	10755283.7805037	0.333	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Lchu4 "	396	0.167	-3832877.64520233	10756133.923938	0.25	-3832878.60363112	10755831.2953184	302.630137293157	0	0
"Lchu4 "	396	0.5	-3831327.27853097	10755077.3255354	0.333	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Lchu4 "	396	0.25	-3832571.68254384	10756718.2730217	0.25	-3832878.60363112	10755831.2953184	938.57871273144	1200.6	295.16
"Lchu4 "	396	0.667	-3836000.08230449	10726663.9935081	0.667	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"Lchu4 "	396	1	-3837136.55322491	10725944.4555681	0.25	-3837136.55322491	10725944.4555681	0	2845.2	310.53
"Lchu4 "	396	0.75	-3837180.12677243	10725471.1783281	0.25	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Lchu4 "	396	0.25	-3835943.12387789	10727185.94153	0.667	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Lchu4 "	396	0.75	-3836836.95539439	10725661.5737201	0.25	-3837136.55322491	10725944.4555681	412.04490046937	858.2	200.74
"Lchu4 "	396	0.5	-3835526.43175286	10725638.5783946	0.5	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu4 "	396	0.5	-3836745.63268835	10725400.5887332	0.25	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"Lchu4 "	396	0.333	-3835251.78597857	10727696.8132448	0.667	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Lchu4 "	396	0.5	-3836472.47647905	10726779.8112263	0.667	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Lchu4 "	396	0.667	-3835526.43175286	10725638.5783946	0.5	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu4 "	396	0.5	-3835943.12387789	10727185.94153	0.667	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Lchu4 "	396	0.333	-3837092.19493726	10741953.0389327	0.1	-3845105.93131116	10745187.5234867	8641.86675435336	16744.8	282.12
"Lchu4 "	396	0.667	-3837092.19493726	10741953.0389327	0.1	-3845105.93131116	10745187.5234867	8641.86675435336	16744.8	282.12
"Lchu4 "	400	0.714	-3848812.68503423	10745487.219727	0.786	-3850355.73962123	10743765.1516269	2312.25777109792	2458.4	247.46
"Lchu4 "	400	0.8	-3848205.93586398	10746463.4673618	0.5	-3845105.93131116	10745187.5234867	3352.32173276538	3502.9	361.4
"Lchu4 "	400	0.25	-3849038.62221455	10749887.0697689	0.5	-3845105.93131116	10745187.5234867	6127.95177853164	6520.6	665.28
"Lchu4 "	400	0.167	-3838237.33456959	10743235.3186302	0.333	-3833855.99332499	10743061.3390386	4384.79417988561	6724.3	259.51
"Lchu4 "	400	0.7	-3813163.86437249	10786407.7220874	0.188	-3814809.19283505	10787454.7675737	1950.23331937269	5322.1	768.72
"Lchu4 "	400	0.1	-3815584.56216887	10786021.2221798	0.333	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu4 "	400	0.2	-3814809.19283505	10787454.7675737	0.188	-3814809.19283505	10787454.7675737	0	2057.6	280.66
"Lchu4 "	400	0.2	-3815584.56216887	10786021.2221798	0.333	-3815584.56216887	10786021.2221798	0	2057.6	280.66
"Lchu4 "	400	0.375	-3814085.76421928	10787968.3199448	0.188	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu4 "	400	0.467	-3815495.03350466	10786313.3002829	0.333	-3815584.56216887	10786021.2221798	305.491407405913	736.7	91.86
"Lchu4 "	400	0.4	-3814085.76421928	10787968.3199448	0.188	-3814809.19283505	10787454.7675737	887.178110644303	3004.5	346.2
"Lchu4 "	400	0.75	-3833855.99332499	10743061.3390386	0.333	-3833855.99332499	10743061.3390386	0	NA	NA
"Lchu4 "	400	0.5	-3832993.68094611	10741619.8181885	0.333	-3833855.99332499	10743061.3390386	1679.75146971649	2397	376.75
"Lchu4 "	400	0.313	-3830807.19829394	10761465.0344789	0.5	-3832092.5295933	10761632.9792642	1296.25691897565	1342.5	188.2
"Lchu4 "	400	0.375	-3832136.75534032	10760691.8798628	0.5	-3832092.5295933	10761632.9792642	942.13799414255	1487.7	307.09
"Lchu4 "	400	0.063	-3831937.84248834	10755283.7805037	0.167	-3831937.84248834	10755283.7805037	0	1180.2	232.53
"Lchu4 "	400	0.417	-3832877.64520233	10756133.923938	0.167	-3831937.84248834	10755283.7805037	1267.26990022212	1180.2	232.53
"Lchu4 "	400	0.4	-3831327.27853097	10755077.3255354	0.167	-3831937.84248834	10755283.7805037	644.524631020778	1038.1	359.5
"Lchu4 "	400	0.167	-3836000.08230449	10726663.9935081	0.333	-3836000.08230449	10726663.9935081	0	1765.1	316.86
"Lchu4 "	400	0.5	-3835943.12387789	10727185.94153	0.333	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Lchu4 "	400	0.25	-3837180.12677243	10725471.1783281	0.25	-3837136.55322491	10725944.4555681	475.27886550642	842.7	276.55
"Lchu4 "	400	0.5	-3836745.63268835	10725400.5887332	0.25	-3837136.55322491	10725944.4555681	669.783547124884	1162.6	297.18
"Lchu4 "	400	0.5	-3835251.78597857	10727696.8132448	0.333	-3836000.08230449	10726663.9935081	1275.4073858989	1765.1	316.86
"Lchu4 "	400	0.25	-3836472.47647905	10726779.8112263	0.333	-3836000.08230449	10726663.9935081	486.384621470953	849.2	276.88
"Lchu4 "	400	0.167	-3835526.43175286	10725638.5783946	0.333	-3835526.43175286	10725638.5783946	0	3211.1	408.82
"Lchu4 "	400	0.25	-3835943.12387789	10727185.94153	0.333	-3836000.08230449	10726663.9935081	525.04666459258	845.3	231.06
"Lchu4 "	400	0.333	-3837092.19493726	10741953.0389327	0.333	-3833855.99332499	10743061.3390386	3420.72068429586	5768.2	404.14
